target,model_spec,data_version,model_name,n_train,n_test,rmse,mae,r2,exporter_FE,importer_FE,contig,comlang_off,comlang_ethno,log_gdp_o,log_gdp_d,log_distw,disorder_Demonstrations,disorder_Political violence,disorder_Political violence; Demonstrations,disorder_Strategic developments,event_Battles,event_Explosions/Remote violence,event_Protests,event_Riots,event_Strategic developments,event_Violence against civilians,perpetrator_Civilians,perpetrator_External/Other forces,perpetrator_Identity militia,perpetrator_Political militia,perpetrator_Protesters,perpetrator_Rebel group,perpetrator_Rioters,perpetrator_State forces,target_Civilians,target_External/Other forces,target_Identity militia,target_Political militia,target_Protesters,target_Rebel group,target_Rioters,target_State forces
combined_trade_baci,RF basic,lag0,RandomForest_combined_trade_baci,3640,910,1.566150415757384,1.0985384166208771,0.5830097264752527,0.6337287984949422,0.6249684587200618,0.3643109393831905,0.0713252826335874,0.04493897265571488,0.5887907011180934,0.5843311115564657,0.47962353902901955,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_trade_baci,RF full,lag0,RandomForest_combined_trade_baci,3640,910,1.7065301952658027,1.229940312494537,0.5049068256715918,0.3419395853434096,0.5097247971078879,0.34697700442446605,0.04086512848199729,0.03207224223890758,0.4428625773799724,0.5682200108631515,0.43999889112617346,0.06458997755139455,0.03438984570679472,0.009175426367769244,0.012522966641406915,0.02982302057329281,0.01937771023480853,0.0490412973544494,0.025019106379267044,0.012231533147213156,0.02296291465104001,8.758355223290526e-05,0.012357073335626561,0.07408196524947779,0.03654964984910154,0.04310672138006412,0.014512260624483157,0.02387483207667261,0.02997141970855316,0.024579306061233614,0.011004094798168123,0.0332399249652619,0.01562112531814339,0.008401646476285189,0.012449356762272625,0.01490618850212978,0.020357043159321794
combined_trade_baci,MLP basic,lag0,MLP_combined_trade_baci,3640,910,1.5753742650959353,1.1754540688974764,0.5780835307682224,0.7506385638508244,0.9885490268554117,0.3214179787306645,0.051351046870240946,0.1472893638678075,0.6707252289062479,0.5521727304001105,0.4165735142949664,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_trade_baci,MLP full,lag0,MLP_combined_trade_baci,3640,910,15.108004033569667,6.194718405509345,-37.80370274141536,0.9017922427912359,0.891833879478674,0.2552572941691802,0.07496917472490672,0.043220658831984234,0.406571007276354,0.7786061642275526,0.34575981329423094,0.0008913386675477161,0.03857140151305889,0.024147890294351094,0.021700824879347536,0.08653658859010345,0.038413194694400105,0.007399849753006176,0.2073789121775802,0.09280567036845676,0.2060671849945771,0.0073610796464755,0.027189008680478053,0.058980403096454255,0.018311002880217232,0.002569337783972574,0.03629709502269185,0.04135276463226282,0.030629354261627634,0.025713471125391244,0.04862661554710433,0.025872090677095907,0.06927575897565938,0.06167067700411115,0.07554780575844267,0.07049421630908301,0.10787465991173903
combined_trade_baci,XGB basic,lag0,XGBoost_combined_trade_baci,3640,910,1.6478241576750619,1.1621881262517542,0.538384146358327,0.54952043,0.48630977,0.31492662,0.049673047,0.028028738,0.6967194,0.76440674,0.5915647,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_trade_baci,XGB full,lag0,XGBoost_combined_trade_baci,3640,910,1.695624611528989,1.2051188384197948,0.5112143941300429,0.40493345,0.5036332,0.29881838,0.057395343,0.027114404,0.76266617,0.7588816,0.5880678,0.04306725,0.038882483,0.011929346,0.030819807,0.034331806,0.012216576,0.030102529,0.029438658,0.005625147,0.019813625,0.0,0.011337355,0.02004133,0.03518019,0.017549025,0.02032264,0.021331623,0.04456296,0.03424381,0.014480064,0.0178086,0.02444274,0.011358503,0.014819554,0.022370454,0.024188288
tradeflow_baci,RF basic,lag1,RandomForest_tradeflow_baci,3458,910,2.2045495667231205,1.5773285702080007,0.4787985710907511,1.136309953138615,0.5353838955287709,0.40111201795135215,0.10276073683297256,0.062128079641211094,0.7438617831005185,0.47113948227072705,0.5637283222687771,,,,,,,,,,,,,,,,,,,,,,,,,,
tradeflow_baci,RF full,lag1,RandomForest_tradeflow_baci,3458,910,2.258328900906411,1.7117002377279442,0.4530592941058813,0.6496143402303919,0.38823502935663395,0.37783422544773165,0.0609042894404836,0.03718314563499331,0.5430945821733073,0.4196730275207521,0.5264576010041818,0.08746383379245981,0.04184711588436158,0.013220310825474743,0.028972909154197164,0.046421657027956434,0.027166214706320278,0.05107795076501402,0.06931700713585784,0.02777516961738622,0.032334132508019545,0.00039463362791521226,0.03556220027572361,0.08423695997985699,0.0727606125027527,0.04414455966106391,0.024237415383746845,0.05065362008567693,0.029150489009250286,0.033182324359448935,0.014507577545646721,0.06291813002239802,0.022652734456251905,0.026040233875418303,0.021861784874540206,0.019661253204621237,0.03308913428355546
tradeflow_baci,MLP basic,lag1,MLP_tradeflow_baci,3458,910,2.229978374058184,1.6647988124483397,0.4667054264063455,1.6229256831603538,0.705645013514234,0.4116050599720396,0.08462473455638554,0.0663499465353992,0.30543250806283173,1.0297991187369095,0.3833394632387081,,,,,,,,,,,,,,,,,,,,,,,,,,
tradeflow_baci,MLP full,lag1,MLP_tradeflow_baci,3458,910,5.501382641206699,3.4901024145729234,-2.245708908063993,1.57740496424589,0.9873046630028163,0.08969374486201112,0.06143446732985818,0.132919434475452,0.48000223860205576,1.1777325488568422,0.4941258616939023,0.013586624332448461,0.0062103675890643716,0.023785553602481593,0.07260911715670401,0.0375684939694056,0.02882540704219268,0.020384940604615424,0.26501565779248965,0.015147070224330995,0.07055320457912184,0.0033537369926833586,0.03271739258571653,0.14712777928788576,0.0849971027281815,0.039585919249214195,0.06862341087595988,0.24842123409984304,0.03883640209040729,0.2605066192002942,0.033782145266657154,0.1049193665653976,0.0883778393010559,0.03159724271981214,0.02642612703680807,0.09771589841760459,0.07636487151610884
tradeflow_baci,XGB basic,lag1,XGBoost_tradeflow_baci,3458,910,2.233739588051149,1.629359236468343,0.46490493666512744,1.1185768,0.48195484,0.36326793,0.052430462,0.030041322,0.8888307,0.5916091,0.6965822,,,,,,,,,,,,,,,,,,,,,,,,,,
tradeflow_baci,XGB full,lag1,XGBoost_tradeflow_baci,3458,910,2.2678820271384956,1.6803308901521545,0.44842219724973265,0.79250526,0.46997744,0.37427375,0.05448947,0.027917268,1.0035721,0.54356873,0.66438353,0.064518616,0.049227897,0.009029303,0.069217354,0.049654536,0.046726026,0.044201963,0.042965345,0.008185423,0.049334075,0.000112650436,0.03945428,0.022992855,0.047911115,0.031117141,0.026540989,0.035573896,0.050646596,0.03561029,0.014362097,0.03724276,0.025834458,0.009245756,0.014510563,0.01549969,0.049616948
